Zip Code,Sub District,District,Jenis,City,Regency
16920,Susukan,Bojonggede,Kab.,Bogor,Jawa Barat
16920,Waringin Jaya,Bojonggede,Kab.,Bogor,Jawa Barat
16921,Pabuaran,Bojonggede,Kab.,Bogor,Jawa Barat
16922,Bojong Gede,Bojonggede,Kab.,Bogor,Jawa Barat
16923,Kedung Waringin,Bojonggede,Kab.,Bogor,Jawa Barat
16960,Karanggan,Gunung Putri,Kab.,Bogor,Jawa Barat
16961,Gunung Putri,Gunung Putri,Kab.,Bogor,Jawa Barat
16962,Tlajung Udik,Gunung Putri,Kab.,Bogor,Jawa Barat
16963,Bojong Nangka,Gunung Putri,Kab.,Bogor,Jawa Barat
16964,Cicadas,Gunung Putri,Kab.,Bogor,Jawa Barat
16965,Wanaherang,Gunung Putri,Kab.,Bogor,Jawa Barat
16966,Cikeas Udik,Gunung Putri,Kab.,Bogor,Jawa Barat
16967,Nagrag,Gunung Putri,Kab.,Bogor,Jawa Barat
16968,Ciangsana,Gunung Putri,Kab.,Bogor,Jawa Barat
16969,Bojong Kulur,Gunung Putri,Kab.,Bogor,Jawa Barat
12910,Setiabudi,Setiabudi,Kota,Jakarta Selatan,DKI Jakarta
15157,Karang Timur,Karangtengah,Kota,Tangerang,Banten
15157,Karang Mulya,Karangtengah,Kota,Tangerang,Banten
15157,Karang Tengah,Karangtengah,Kota,Tangerang,Banten
15560,Sukamantri,Pasarkemis,Kab.,Tangerang,Banten
15560,Sukaasih,Pasarkemis,Kab.,Tangerang,Banten
15560,Sindang Sari,Pasarkemis,Kab.,Tangerang,Banten
15560,Pasar Kemis,Pasarkemis,Kab.,Tangerang,Banten
15560,Kuta Jaya,Pasarkemis,Kab.,Tangerang,Banten
15560,Pangadegan,Pasarkemis,Kab.,Tangerang,Banten
15560,Kuta Baru,Pasarkemis,Kab.,Tangerang,Banten
15560,Kuta Bumi,Pasarkemis,Kab.,Tangerang,Banten
15560,Gelam Jaya,Pasarkemis,Kab.,Tangerang,Banten
16161,Tanah Sareal,Tanah Sareal,Kota,Bogor,Jawa Barat
16320,Tajur Halang,Tajur Halang,Kab.,Bogor,Jawa Barat
16710,Klapanunggal,Klapanunggal,Kab.,Bogor,Jawa Barat
17433,Jatisampurna,Jatisampurna,Kota,Bekasi,Jawa Barat
17540,Kedungwaringin,Kedungwaringin,Kab.,Bekasi,Jawa Barat
